10.0,3.0,6.0,12478.0,11298.0,20417.0,7.0,170.0,18.3,17.7,29.83,93.0,19.0,15.0,22.0,18.0
10.0,4.0,7.0,11298.0,12478.0,20417.0,10.0,70.0,17.2,16.2,29.19,90.0,9.0,10.0,13.0,47.0
10.0,4.0,7.0,12478.0,11298.0,20417.0,14.0,290.0,20.0,13.4,29.85,45.0,19.0,15.0,22.0,18.0
10.0,5.0,1.0,11298.0,12478.0,20417.0,10.0,110.0,15.6,14.6,29.32,90.0,9.0,10.0,13.0,47.0
10.0,5.0,1.0,12478.0,11298.0,20417.0,13.0,290.0,17.2,11.1,29.92,45.0,19.0,15.0,22.0,18.0
10.0,6.0,2.0,11298.0,12478.0,20417.0,8.0,170.0,25.6,23.6,29.2,85.0,9.0,10.0,13.0,47.0
10.0,6.0,2.0,12478.0,11298.0,20417.0,11.0,200.0,16.1,13.1,29.85,70.0,19.0,15.0,22.0,18.0
10.0,7.0,3.0,11298.0,12478.0,20417.0,5.0,90.0,15.6,14.3,29.48,86.0,9.0,10.0,13.0,47.0
10.0,7.0,3.0,12478.0,11298.0,20417.0,17.0,290.0,16.1,10.3,29.69,46.0,19.0,15.0,22.0,18.0
10.0,8.0,4.0,11298.0,12478.0,20417.0,10.0,180.0,26.1,24.2,29.26,85.0,9.0,10.0,13.0,47.0
10.0,8.0,4.0,12478.0,11298.0,20417.0,8.0,330.0,16.7,10.6,30.05,44.0,19.0,15.0,22.0,18.0
10.0,9.0,5.0,11298.0,12478.0,20417.0,21.0,330.0,11.7,10.5,29.37,86.0,9.0,10.0,13.0,47.0
10.0,9.0,5.0,12478.0,11298.0,20417.0,0.0,0.0,18.9,17.2,29.7,84.0,19.0,15.0,22.0,18.0
10.0,10.0,6.0,11298.0,12478.0,20417.0,5.0,350.0,10.6,8.9,29.59,80.0,9.0,10.0,13.0,47.0
10.0,10.0,6.0,12478.0,11298.0,20417.0,11.0,340.0,13.9,8.6,30.04,47.0,19.0,15.0,22.0,18.0
10.0,11.0,7.0,11298.0,12478.0,20417.0,9.0,60.0,12.8,11.3,29.59,83.0,9.0,10.0,13.0,47.0
10.0,11.0,7.0,12478.0,11298.0,20417.0,15.0,290.0,15.0,8.2,30.18,36.0,19.0,15.0,22.0,18.0
10.0,12.0,1.0,11298.0,12478.0,20417.0,6.0,110.0,14.0,13.3,29.4,94.0,9.0,10.0,13.0,47.0
10.0,12.0,1.0,12478.0,11298.0,20417.0,0.0,0.0,10.0,6.3,30.26,57.0,19.0,15.0,22.0,18.0
